follow_up,population,n,events,term,HR,HR_lower_95,HR_upper_95,p,E_value
10 years,Colorectal Cancer,8020,5376,timing_group_Night,0.9338003421789569,0.8538297552254493,1.0212610578595898,0.1337682454328391,1.3464258737714394
10 years,Colorectal Cancer,8020,5376,timing_group_Afternoon,0.9691189724248107,0.9039741051753177,1.03895850261283,0.37696520701850134,1.2131946833191039
10 years,Colorectal Cancer,8020,5376,timing_group_Evening,1.0151309560960542,0.9424955835410437,1.0933641239493546,0.6917642071599421,1.139066027518291
10 years,Colorectal Cancer,8020,5376,sex_Male,0.9369694380972657,0.8880600733625515,0.9885724561449768,0.01730574551369842,1.3352184505469296
10 years,Colorectal Cancer,8020,5376,year_bin_2015-2019,1.0091193126323568,0.9341150772918625,1.0901459701088065,0.8178021602654191,1.1050488414295079
10 years,Colorectal Cancer,8020,5376,year_bin_2020-2025,1.021261202492734,0.9510958123412313,1.096602918637087,0.562382047047695,1.1686153379086468
10 years,Colorectal Cancer,8020,5376,stage_Stage II,1.2255848457014051,1.121768736476615,1.3390088038384638,6.655677249067566e-06,1.7513921947481181
10 years,Colorectal Cancer,8020,5376,stage_Stage III,1.727829636427491,1.5864076678711456,1.8818588140861414,3.8914416317960464e-36,2.8492419674144767
10 years,Colorectal Cancer,8020,5376,stage_Stage IV,2.742964643467716,2.5034397313678864,3.0054068971746,6.940050826602438e-104,4.929489372769047
10 years,Colorectal Cancer,8020,5376,stage_Recurrence,2.3674390461277453,2.0091911179999484,2.789564211646287,7.447503029847429e-25,4.166696835051418
10 years,Colorectal Cancer,8020,5376,stage_Unknown,1.458615649161355,1.28032106131775,1.6617391342360992,1.388537639013075e-08,2.276505594580081
10 years,Colorectal Cancer,8020,5376,kps_group_<90,1.4189759478216568,1.3235590280546954,1.5212715850351652,6.66932528929991e-23,2.19002509844353
10 years,Colorectal Cancer,8020,5376,kps_group_Not documented,1.058586301232096,0.9916521252526442,1.1300383759786246,0.08755856991822197,1.3076217523713942
10 years,Colorectal Cancer,8020,5376,concurrent_chemo_Yes,0.929862562273112,0.867612230453379,0.9965792947216626,0.039697137282050925,1.3602383706468686
10 years,Colorectal Cancer,8020,5376,total_dose_group_Middle,0.8950625852419093,0.8389524979700168,0.9549253783002167,0.0007899529823295335,1.4791596378069247
10 years,Colorectal Cancer,8020,5376,total_dose_group_High,0.7515235950561305,0.6980347739213196,0.8091111432075331,3.3807411722862185e-14,1.993914876870135
10 years,Colorectal Cancer,8020,5376,fraction_dose_group_Middle,1.0417846221305984,0.9812207716061818,1.106086652783774,0.18038153744667948,1.2504244476126845
10 years,Lung Cancer,8777,7235,age_at_rt,1.0201687252479825,1.0183079237011041,1.0220329271242863,6.071155577814541e-102,1.1636103605081507
10 years,Lung Cancer,8777,7235,approval_to_rt_days,1.0048461492172533,0.9996328253621938,1.0100866618009425,0.06851731075304926,1.074628914850963
10 years,Lung Cancer,8777,7235,season_Summer,0.9820963752316025,0.9195535934086767,1.048892959754217,0.5904995989996189,1.1544736910825217
10 years,Lung Cancer,8777,7235,season_Autumn,1.029691599435296,0.9646750463031537,1.099090096723021,0.37926862218968205,1.2045435096688477
10 years,Lung Cancer,8777,7235,season_Winter,0.9913354670580442,0.928253782128521,1.0587040173364195,0.7953127105990202,1.1026373102775942
10 years,Lung Cancer,8777,7235,timing_group_Night,1.2271578762196265,1.1371477822163005,1.3242926528272634,1.388835311588427e-07,1.7551338008111155
10 years,Lung Cancer,8777,7235,timing_group_Afternoon,1.0100927617025246,0.9503496796587602,1.0735915517014594,0.7468218792908,1.111061200044952
10 years,Lung Cancer,8777,7235,timing_group_Evening,1.0003805490432902,0.9380348577679024,1.0668699938139963,0.9907537201398062,1.0198919267717994
10 years,Lung Cancer,8777,7235,sex_Male,1.020810013705863,0.9734919683410743,1.0704280240318005,0.3950269007611923,1.1665600407257621
10 years,Lung Cancer,8777,7235,year_bin_2015-2019,0.9996927052371459,0.9344726158589586,1.0694647311689678,0.9928760346230414,1.0178426026533829
10 years,Lung Cancer,8777,7235,year_bin_2020-2025,1.0099448448997461,0.9490743481008437,1.0747193744943508,0.7550389203522689,1.1101633304192655
10 years,Lung Cancer,8777,7235,stage_Stage II,1.245371078965531,1.1561209546957725,1.3415111265169446,7.314701327622506e-09,1.7981622197757288
10 years,Lung Cancer,8777,7235,stage_Stage III,1.7891252840415661,1.6650175373090905,1.92248382390617,1.2070414357201827e-56,2.977335702256812
10 years,Lung Cancer,8777,7235,stage_Stage IV,2.852632794204764,2.6367117025501132,3.086235727137794,3.4206299700527745e-150,5.151519712773773
10 years,Lung Cancer,8777,7235,stage_Recurrence,2.4639790952097833,2.1356422406395317,2.842794952310348,4.3595177210608366e-35,4.3632457659069335
10 years,Lung Cancer,8777,7235,stage_Unknown,1.469599810729637,1.3205622830822539,1.6354575860334957,1.7077692680789684e-12,2.3003367082892363
10 years,Lung Cancer,8777,7235,kps_group_<90,1.3993516548183949,1.3158279444874832,1.4881771298797697,1.0078178914356285e-26,2.146903257735936
10 years,Lung Cancer,8777,7235,kps_group_Not documented,1.095070662687219,1.0353876792043168,1.1581939599665512,0.0014923559942957112,1.4177300707183598
10 years,Lung Cancer,8777,7235,concurrent_chemo_Yes,0.9203734522650026,0.8787922159924307,0.9639221606868388,0.00043521149464809485,1.3931103298250496
10 years,Lung Cancer,8777,7235,total_dose_group_Middle,0.8750363859244737,0.7771605986758837,0.9852386726711766,0.027405895230802942,1.546795026072238
10 years,Lung Cancer,8777,7235,total_dose_group_High,0.8123846014848299,0.7298232540847414,0.9042857116923757,0.00014473742596622112,1.7641224729076819
10 years,Lung Cancer,8777,7235,fraction_dose_group_Middle,0.9586216448556382,0.8515521225496128,1.079153505289031,0.48434542980857576,1.255361497069146
10 years,Lung Cancer,8777,7235,fraction_dose_group_High,0.8792744105152646,0.7577926510655998,1.0202309139575425,0.08989609603900622,1.5324634326164674
10 years,Cervical Cancer,6288,4214,age_at_rt,1.0179702554098509,1.0155807181583474,1.0203654149503305,6.564909560076796e-50,1.1532225584931852
10 years,Cervical Cancer,6288,4214,approval_to_rt_days,0.9927730384332012,0.9862775510809538,0.9993113041655272,0.03033671203930297,1.0929099560938196
10 years,Cervical Cancer,6288,4214,season_Summer,0.9707647679210786,0.8911675559733406,1.057471435444691,0.49665905104494446,1.2062480763590275
10 years,Cervical Cancer,6288,4214,season_Autumn,1.0409428879738467,0.9551963385386375,1.1343867771531482,0.36025829738188997,1.2473870887872522
10 years,Cervical Cancer,6288,4214,season_Winter,0.9841765719017588,0.902826141826552,1.0728571978661012,0.717095052801792,1.1438914931443094
10 years,Cervical Cancer,6288,4214,timing_group_Night,0.9721708109299906,0.8765202815179748,1.0782592320482365,0.5932729007280051,1.200222035188307
10 years,Cervical Cancer,6288,4214,timing_group_Afternoon,1.0365958315071833,0.9587024813954494,1.1208179166638057,0.3671652562404255,1.2313651473423153
10 years,Cervical Cancer,6288,4214,timing_group_Evening,0.9886417230789168,0.9089122875927346,1.0753649939106211,0.7900283621043799,1.1192884048562384
10 years,Cervical Cancer,6288,4214,year_bin_2015-2019,0.9881491606215042,0.9044234949519184,1.0796256057997402,0.7918455572938692,1.1221600997088412
10 years,Cervical Cancer,6288,4214,year_bin_2020-2025,1.003822916462313,0.9247536620718959,1.089652832903907,0.9273712113380702,1.065770726371871
10 years,Cervical Cancer,6288,4214,stage_Stage II,1.2640602344269647,1.142601302577267,1.3984302946753386,5.459072914922158e-06,1.8418041585253393
10 years,Cervical Cancer,6288,4214,stage_Stage III,1.6998949484692978,1.542525074443054,1.87331984659943,9.700907806469618e-27,2.7906505981737304
10 years,Cervical Cancer,6288,4214,stage_Stage IV,2.9954135674940137,2.7002469806202556,3.3228450970311623,1.9607410970768774e-95,5.440222122950494
10 years,Cervical Cancer,6288,4214,stage_Recurrence,2.058353919893913,1.7048762507751563,2.4851192909844815,5.93163641600633e-14,3.534316974868096
10 years,Cervical Cancer,6288,4214,stage_Unknown,1.1987772328300246,1.0294148889659385,1.3960035641170534,0.01964717898783374,1.6869264119971992
10 years,Cervical Cancer,6288,4214,kps_group_<90,1.3357345365443607,1.235572717784769,1.444015982577057,3.363480828741621e-13,2.0054002856856896
10 years,Cervical Cancer,6288,4214,kps_group_Not documented,1.0063402185173085,0.9330480668504676,1.085389565002727,0.8698779901156664,1.0862177302972562
10 years,Cervical Cancer,6288,4214,concurrent_chemo_Yes,0.9643792250467695,0.9074493884708027,1.0248806176056302,0.24267326285269886,1.2326423436485134
10 years,Cervical Cancer,6288,4214,total_dose_group_Middle,0.8950330510533526,0.8320035836999239,0.9628373941797801,0.0029163911944323205,1.479259375355809
10 years,Cervical Cancer,6288,4214,total_dose_group_High,0.7706749142294418,0.7079496532681284,0.8389577149741312,1.810287251581649e-09,1.918940089192823
10 years,Cervical Cancer,6288,4214,fraction_dose_group_Middle,1.0346919476286538,0.9665892762906709,1.1075929070887311,0.32622799790680174,1.224152969632978
10 years,Esophageal Cancer,6187,4777,age_at_rt,1.0186303903177856,1.0163253453596832,1.0209406631611149,2.0727001279568604e-57,1.1563891713851957
10 years,Esophageal Cancer,6187,4777,approval_to_rt_days,1.000867225964325,0.9945529755519417,1.0072215644959441,0.7883482826696318,1.0303286930900162
10 years,Esophageal Cancer,6187,4777,season_Summer,0.9666838445791809,0.8930269685424358,1.046415940714091,0.4020623189349455,1.2232821958833517
10 years,Esophageal Cancer,6187,4777,season_Autumn,0.9916705552308042,0.9153895229250486,1.0743082212361004,0.8377153958150111,1.1004317776031947
10 years,Esophageal Cancer,6187,4777,season_Winter,1.029761540958808,0.949896354307039,1.1163416160402466,0.476458202877338,1.204825215886106
10 years,Esophageal Cancer,6187,4777,timing_group_Night,0.977708572394708,0.8880372509276859,1.076434633271864,0.6460113071419576,1.175506866178244
10 years,Esophageal Cancer,6187,4777,timing_group_Afternoon,0.9973810989684515,0.9252376092570133,1.075149828138026,0.9454242716695415,1.0539353517595733
10 years,Esophageal Cancer,6187,4777,timing_group_Evening,0.9864316542371445,0.9122282208574897,1.066671021826501,0.7320639624995123,1.1318404449172044
10 years,Esophageal Cancer,6187,4777,sex_Male,1.0109209417689262,0.9463910834797108,1.0798507808731714,0.7468884468693644,1.1159933393719432
10 years,Esophageal Cancer,6187,4777,year_bin_2015-2019,1.0387733650223798,0.9562015575198727,1.128475576507825,0.36803207069330035,1.2394640196566664
10 years,Esophageal Cancer,6187,4777,year_bin_2020-2025,1.058090699457859,0.9800741829616748,1.1423175385520798,0.14847823438574137,1.3060125194361785
10 years,Esophageal Cancer,6187,4777,stage_Stage II,1.161072622055582,1.05999648957544,1.2717868850933405,0.0013098701376290805,1.5935272574006578
10 years,Esophageal Cancer,6187,4777,stage_Stage III,1.6893457135654837,1.5460971800379095,1.8458664673795584,4.206912747218526e-31,2.768485753771846
10 years,Esophageal Cancer,6187,4777,stage_Stage IV,2.8312381069338084,2.5700094148267607,3.1190193981038283,1.4700487777335156e-98,5.10822539526467
10 years,Esophageal Cancer,6187,4777,stage_Recurrence,2.2376323226379324,1.8855529589960742,2.655453609735739,2.946365908787763e-20,3.901773569250159
10 years,Esophageal Cancer,6187,4777,stage_Unknown,1.2996741726271497,1.1334388242832738,1.4902903613366132,0.00017418409010839438,1.9237565248587414
10 years,Esophageal Cancer,6187,4777,kps_group_<90,1.4304226734633507,1.3272169630898274,1.5416537624674382,7.31877209692379e-21,2.2150795101089567
10 years,Esophageal Cancer,6187,4777,kps_group_Not documented,1.1168819904420713,1.0422371588444386,1.1968728710046217,0.0017352199896449214,1.478189878719883
10 years,Esophageal Cancer,6187,4777,concurrent_chemo_Yes,0.9682277746070548,0.9145864765220524,1.0250151818179938,0.2668605095958396,1.216911642858347
10 years,Esophageal Cancer,6187,4777,total_dose_group_Middle,0.8474196091060489,0.790654974574424,0.908259629029694,2.8675852849501696e-06,1.640999789576821
10 years,Esophageal Cancer,6187,4777,total_dose_group_High,0.8047236540820075,0.7434791596238444,0.8710131966129825,7.478162057166948e-08,1.7917962587030898
10 years,Esophageal Cancer,6187,4777,fraction_dose_group_Middle,0.9998368282127453,0.9379400618741313,1.065818300855003,0.9960067647947318,1.0129391543634532
10 years,Nasopharyngeal Carcinoma,5590,3337,age_at_rt,1.01891515671538,1.016176820378002,1.0216608721680325,2.092337202643215e-42,1.1577421709055131
10 years,Nasopharyngeal Carcinoma,5590,3337,approval_to_rt_days,1.0043747758653243,0.9968971353081388,1.0119085055678407,0.2522532076895879,1.0706613848387523
10 years,Nasopharyngeal Carcinoma,5590,3337,season_Summer,0.9929683565379459,0.901233005402954,1.094041331347847,0.8865447894018651,1.0915301460932312
10 years,Nasopharyngeal Carcinoma,5590,3337,season_Autumn,1.0295090209160345,0.9346355648319878,1.134012939404911,0.5554810003582762,1.2038070508287602
10 years,Nasopharyngeal Carcinoma,5590,3337,season_Winter,1.0490383508730208,0.9526593189461681,1.1551678965569139,0.3302371353775547,1.2758490885583567
10 years,Nasopharyngeal Carcinoma,5590,3337,timing_group_Night,0.8047651167193417,0.7175580754232637,0.902570698136552,0.00020591177249990974,1.791645644507691
10 years,Nasopharyngeal Carcinoma,5590,3337,timing_group_Afternoon,1.0099084884837648,0.9236991422639591,1.1041638001436063,0.8285394152430394,1.1099418160691135
10 years,Nasopharyngeal Carcinoma,5590,3337,timing_group_Evening,0.9356400103116507,0.8506703815244031,1.029096872195347,0.17084019223806304,1.3399306286465067
10 years,Nasopharyngeal Carcinoma,5590,3337,sex_Male,1.0376420989367985,0.9642530842991855,1.1166167295886906,0.32348455959214256,1.2352756652891927
10 years,Nasopharyngeal Carcinoma,5590,3337,year_bin_2015-2019,1.0746128632799616,0.9723603489439039,1.1876181573847562,0.15837721099778249,1.357773493747539
10 years,Nasopharyngeal Carcinoma,5590,3337,year_bin_2020-2025,1.085043068384355,0.9894614747438619,1.1898578067970804,0.08277899779810316,1.388811716971699
10 years,Nasopharyngeal Carcinoma,5590,3337,stage_Stage II,1.2046817145571644,1.073371387638031,1.3520558215939622,0.0015647385621248234,1.7012462308400187
10 years,Nasopharyngeal Carcinoma,5590,3337,stage_Stage III,1.6604287005514176,1.487754751691675,1.8531437835973652,1.418931458783885e-19,2.707612910260221
10 years,Nasopharyngeal Carcinoma,5590,3337,stage_Stage IV,3.014677830831555,2.6844865099591817,3.3854826202294594,1.4042767223135156e-77,5.4791462507703645
10 years,Nasopharyngeal Carcinoma,5590,3337,stage_Recurrence,2.1086474839606217,1.7107163931926261,2.599141639904071,2.7139959698799774e-12,3.6376166555441563
10 years,Nasopharyngeal Carcinoma,5590,3337,stage_Unknown,1.4146216873912414,1.1985413140945085,1.6696583546220969,4.1063673348093364e-05,2.1804760018965537
10 years,Nasopharyngeal Carcinoma,5590,3337,kps_group_<90,1.4059318292902934,1.2870782714840199,1.5357607632770078,4.024006751533256e-14,2.161386976417677
10 years,Nasopharyngeal Carcinoma,5590,3337,kps_group_Not documented,1.1141368869451587,1.0251249907938629,1.210877711497969,0.010957002852962066,1.470737666398444
10 years,Nasopharyngeal Carcinoma,5590,3337,concurrent_chemo_Yes,0.9420469487115343,0.8799084996774477,1.0085735663447162,0.08638984355883951,1.317062171458626
10 years,Nasopharyngeal Carcinoma,5590,3337,total_dose_group_Middle,0.8508454497567921,0.7836821963819356,0.9237647387092347,0.00011806456860926071,1.6292093020555154
10 years,Nasopharyngeal Carcinoma,5590,3337,total_dose_group_High,0.8353891422333451,0.7606703164906826,0.9174474195088596,0.00016838718793707732,1.682715952878711
10 years,Nasopharyngeal Carcinoma,5590,3337,fraction_dose_group_Middle,0.9744328634047745,0.9020069287378952,1.0526741813522575,0.5110141358327085,1.1903306142888206
10 years,Lymphoma,4901,3671,age_at_rt,1.0168793892849803,1.0142799123852155,1.0194855283300464,1.3137613331706015e-37,1.1478919958066973
10 years,Lymphoma,4901,3671,approval_to_rt_days,1.0049729014238409,0.997703188284666,1.0122955849551587,0.1805091700480549,1.0756668274176073
10 years,Lymphoma,4901,3671,season_Summer,1.005871841103629,0.9170903963695405,1.1032480164774392,0.9011708391690578,1.0827244248049932
10 years,Lymphoma,4901,3671,season_Autumn,0.9428913157390012,0.8593767669192367,1.034521838987039,0.2139713616108189,1.3140159558004254
10 years,Lymphoma,4901,3671,season_Winter,0.9703259863414674,0.885582238348334,1.0631790916736974,0.5182472358368482,1.2081109703076554
10 years,Lymphoma,4901,3671,timing_group_Night,0.9523273636113784,0.8547014302238695,1.0611043522478365,0.37606376835868205,1.2793296607446554
10 years,Lymphoma,4901,3671,timing_group_Afternoon,1.0266863768334415,0.9434656748286374,1.117247764808014,0.5414371175063544,1.192211418872216
10 years,Lymphoma,4901,3671,timing_group_Evening,1.0098131208519328,0.9237378703123605,1.1039089895707128,0.8299005233129686,1.1093591815112447
10 years,Lymphoma,4901,3671,sex_Male,1.0263101812978948,0.9614985872169117,1.0954905209840862,0.4352177588257078,1.19063427246478
10 years,Lymphoma,4901,3671,year_bin_2015-2019,0.9979956115299461,0.9076955056486302,1.097279026319848,0.9669257406852084,1.0468687288612548
10 years,Lymphoma,4901,3671,year_bin_2020-2025,1.0208761110500746,0.9356199288872432,1.1139010638136206,0.642392429581298,1.1668621482681922
10 years,Lymphoma,4901,3671,stage_Stage II,1.1993983752480792,1.077295904380498,1.335340138859043,0.0009030079794401967,1.6884362953520862
10 years,Lymphoma,4901,3671,stage_Stage III,1.7070456564858456,1.539411489233608,1.8929343412773418,3.668223649195104e-24,2.805662612863885
10 years,Lymphoma,4901,3671,stage_Stage IV,2.806823400759373,2.511150878284305,3.137309538498569,8.569810998926889e-74,5.058807903879019
10 years,Lymphoma,4901,3671,stage_Recurrence,2.440798352066639,1.9934878569078676,2.988478999160794,5.658133805372351e-18,4.316084528463346
10 years,Lymphoma,4901,3671,stage_Unknown,1.2653452366483304,1.0781896208412867,1.4849879250918019,0.003953942914470174,1.8447874954285206
10 years,Lymphoma,4901,3671,kps_group_<90,1.4161268708282106,1.3005784717773952,1.5419410345467748,1.1319630569029658e-15,2.1837781220181562
10 years,Lymphoma,4901,3671,kps_group_Not documented,1.0462916940751699,0.9667445174016508,1.1323842953182899,0.26201021035896493,1.2663703505039998
10 years,Lymphoma,4901,3671,concurrent_chemo_Yes,0.9981658623167473,0.9172981617825884,1.0861627442470336,0.9660298015490355,1.0447430362544252
10 years,Lymphoma,4901,3671,total_dose_group_Middle,0.8776247214852589,0.8115081665270228,0.9491280353448299,0.0010889142193789766,1.5380398341457138
10 years,Lymphoma,4901,3671,total_dose_group_High,0.7884243700577399,0.7207854854672207,0.8624105227341086,2.0527038760620667e-07,1.8517610128377275
10 years,Lymphoma,4901,3671,fraction_dose_group_Middle,1.0184306667573615,0.9460643061167142,1.096332475800949,0.6272299212769886,1.1554356164288329
10 years,Gastric Cancer,3862,2610,age_at_rt,1.0159566956037704,1.012867657972139,1.0190551541636097,2.215934170292236e-24,1.1432803451680278
10 years,Gastric Cancer,3862,2610,approval_to_rt_days,1.0009964127209652,0.992828326962408,1.0092316980377412,0.8116989274042655,1.0325781409712633
10 years,Gastric Cancer,3862,2610,season_Summer,0.9949029986182415,0.891225143539859,1.1106418886792768,0.9274846296384309,1.076882156511226
10 years,Gastric Cancer,3862,2610,season_Autumn,1.044666308655479,0.9372478272939856,1.16439608037368,0.4299231609108427,1.2606787800185593
10 years,Gastric Cancer,3862,2610,season_Winter,1.0087929441033172,0.904014004742293,1.1257161932604611,0.8756679261626821,1.102975001679701
10 years,Gastric Cancer,3862,2610,timing_group_Night,1.014759099588996,0.8892988212749141,1.157919031897987,0.8277494068548927,1.1371393700972514
10 years,Gastric Cancer,3862,2610,timing_group_Afternoon,1.0204501695972565,0.9209976333304305,1.130641937553678,0.6988022034282113,1.164909087749834
10 years,Gastric Cancer,3862,2610,timing_group_Evening,1.038185253829898,0.9311182494617628,1.157563630497945,0.49979848672017,1.237291676227448
10 years,Gastric Cancer,3862,2610,sex_Male,0.9405014405092209,0.870561938177213,1.0160597664675994,0.11974029031419654,1.3226170763817335
10 years,Gastric Cancer,3862,2610,year_bin_2015-2019,1.0865740720892387,0.9708996828304517,1.2160300750070039,0.1482499432570267,1.393281003943332
10 years,Gastric Cancer,3862,2610,year_bin_2020-2025,1.036138545513404,0.9325358563259508,1.1512512663356307,0.5089469838477143,1.229644462697423
10 years,Gastric Cancer,3862,2610,stage_Stage II,1.176841137430234,1.036531644937973,1.336143541310757,0.011940519290242181,1.6330361892642637
10 years,Gastric Cancer,3862,2610,stage_Stage III,1.7400100130837084,1.5413726613691143,1.9642458449615228,3.3712011642416837e-19,2.874745591334368
10 years,Gastric Cancer,3862,2610,stage_Stage IV,2.76134511924493,2.428389669059083,3.13995194623449,3.8300892948444573e-54,4.966720767140967
10 years,Gastric Cancer,3862,2610,stage_Recurrence,2.1448049148700186,1.7191957858887832,2.6757790826438073,1.367487233366222e-11,3.711771158278143
10 years,Gastric Cancer,3862,2610,stage_Unknown,1.5339568029507316,1.2838802969990937,1.8327436590613015,2.4524786251754825e-06,2.438979824960723
10 years,Gastric Cancer,3862,2610,kps_group_<90,1.5248337796579774,1.380657979723593,1.6840651991534648,8.434517288404585e-17,2.41941987161786
10 years,Gastric Cancer,3862,2610,kps_group_Not documented,1.189818714282577,1.0834636131931372,1.3066138591261471,0.0002748935001782154,1.665055348575923
10 years,Gastric Cancer,3862,2610,concurrent_chemo_Yes,1.0118627438344208,0.9167613054952339,1.1168296548107803,0.8148459743792926,1.1214230857730156
10 years,Gastric Cancer,3862,2610,total_dose_group_Middle,0.9056373347396175,0.8256719588597231,0.9933472649440206,0.03559813921889748,1.4433869018534295
10 years,Gastric Cancer,3862,2610,total_dose_group_High,0.7642347268747993,0.6859608780787008,0.8514402736746017,1.0763819635970772e-06,1.9438486775138202
10 years,Gastric Cancer,3862,2610,fraction_dose_group_Middle,1.017567293452887,0.932678620419665,1.1101821935610887,0.6951815987724843,1.1512680909529274
10 years,Other Head and Neck Cancer,3920,2649,age_at_rt,1.018714681000746,1.0156843051537139,1.0217540982179436,3.165038062400905e-34,1.1567904583322735
10 years,Other Head and Neck Cancer,3920,2649,approval_to_rt_days,0.9987214359665498,0.9903440301868589,1.0071697069460688,0.7659444462396235,1.0370829907775478
10 years,Other Head and Neck Cancer,3920,2649,season_Summer,0.993860287256164,0.8925999322790291,1.1066080501069644,0.9105622454840151,1.085018018058733
10 years,Other Head and Neck Cancer,3920,2649,season_Autumn,0.9056306110154225,0.8128623656288018,1.0089860698295652,0.07222146591255389,1.4434097023570267
10 years,Other Head and Neck Cancer,3920,2649,season_Winter,0.9509808043449671,0.8535719943205143,1.0595058135108095,0.3619822179125407,1.2843611405727247
10 years,Other Head and Neck Cancer,3920,2649,timing_group_Night,0.8538741087849118,0.7483422172143231,0.9742882024847929,0.01892745650814282,1.6188149399980103
10 years,Other Head and Neck Cancer,3920,2649,timing_group_Afternoon,0.9349094534599123,0.8461518309862114,1.0329773619351243,0.18601499738110064,1.3425134226748845
10 years,Other Head and Neck Cancer,3920,2649,timing_group_Evening,0.9266549646294389,0.8329088674096551,1.030952433179045,0.16157398298859743,1.3714089214630087
10 years,Other Head and Neck Cancer,3920,2649,sex_Male,1.011278866403108,0.9367389085730216,1.0917502585554597,0.7740335804373678,1.1180781137340101
10 years,Other Head and Neck Cancer,3920,2649,year_bin_2015-2019,0.9045137918578191,0.8083826925883159,1.0120765909045335,0.08001997134170269,1.4471956526068954
10 years,Other Head and Neck Cancer,3920,2649,year_bin_2020-2025,0.9393895488620303,0.8486976463875223,1.0397727957269174,0.22741920036495483,1.3265975766062772
10 years,Other Head and Neck Cancer,3920,2649,stage_Stage II,1.297698471973934,1.1416078484733871,1.4751311725961214,6.735757706033964e-05,1.9192472248401504
10 years,Other Head and Neck Cancer,3920,2649,stage_Stage III,1.7262661785698508,1.527342072328134,1.951098560869038,2.3294637799343206e-18,2.845966469140638
10 years,Other Head and Neck Cancer,3920,2649,stage_Stage IV,2.784642747289242,2.443789031422196,3.173037905615729,2.487815855121502e-53,5.013901028139923
10 years,Other Head and Neck Cancer,3920,2649,stage_Recurrence,2.0792227912189527,1.6426731741921499,2.6317879194992173,1.1454907848098653e-09,3.5772029727652175
10 years,Other Head and Neck Cancer,3920,2649,stage_Unknown,1.3893003321721686,1.1433498609805584,1.688158173490624,0.0009411454035323295,2.1247288336606065
10 years,Other Head and Neck Cancer,3920,2649,kps_group_<90,1.4185895796633037,1.2833038848528098,1.5681370712597218,8.037838052888259e-12,2.1891781961546224
10 years,Other Head and Neck Cancer,3920,2649,kps_group_Not documented,1.1072913740066812,1.009492952099723,1.2145643854168129,0.030755070999081174,1.4519692133623943
10 years,Other Head and Neck Cancer,3920,2649,concurrent_chemo_Yes,0.990689199531751,0.8980835235374445,1.0928438885093752,0.8518000171210163,1.1067976613641868
10 years,Other Head and Neck Cancer,3920,2649,total_dose_group_Middle,0.8687497209785837,0.7916572810235093,0.953349505893011,0.0030014893197959944,1.5680981194516594
10 years,Other Head and Neck Cancer,3920,2649,total_dose_group_High,0.8586649105405805,0.7733048751846285,0.9534472783682236,0.004340234971536629,1.6024243879756717
10 years,Other Head and Neck Cancer,3920,2649,fraction_dose_group_Middle,0.9461410323051166,0.8690436582913762,1.0300781145695346,0.20173545403514587,1.3022110944429188
10 years,Pancreatic Cancer,2764,2477,age_at_rt,1.0176336035519944,1.0144869593360752,1.020790007745339,1.9037555485715506e-28,1.1515908636248375
10 years,Pancreatic Cancer,2764,2477,approval_to_rt_days,1.0014921061267732,0.993067532567204,1.009988148581793,0.7293939490365404,1.0401487033317363
10 years,Pancreatic Cancer,2764,2477,season_Summer,1.0813450138932332,0.965727347567295,1.2108045216046612,0.17525506287841092,1.3779289399218086
10 years,Pancreatic Cancer,2764,2477,season_Autumn,1.0585956622851875,0.9469291857847617,1.1834303906055066,0.3167358948815169,1.3076521095493114
10 years,Pancreatic Cancer,2764,2477,season_Winter,1.097496305267107,0.9800311603817898,1.2290406558151843,0.10723883641729516,1.4246076545166306
10 years,Pancreatic Cancer,2764,2477,timing_group_Night,0.8535354092318214,0.7449359215862738,0.9779669280294734,0.022558250732006513,1.619976055439023
10 years,Pancreatic Cancer,2764,2477,timing_group_Afternoon,0.9591100313139053,0.8658387391624105,1.0624288456495254,0.42381406118316434,1.2534669042782127
10 years,Pancreatic Cancer,2764,2477,timing_group_Evening,0.9487641828218258,0.8505046600723312,1.058375711344149,0.3457475557240208,1.2925796777291465
10 years,Pancreatic Cancer,2764,2477,sex_Male,1.0430971319416222,0.9636152511728269,1.1291349170123224,0.29675108887430146,1.2551218822025667
10 years,Pancreatic Cancer,2764,2477,year_bin_2015-2019,1.103589221745198,0.9852132243101782,1.2361884110974266,0.08863660347454376,1.4417015530893442
10 years,Pancreatic Cancer,2764,2477,year_bin_2020-2025,1.0367857155863294,0.9339151003781453,1.1509875143989177,0.4980350230213252,1.232077559905358
10 years,Pancreatic Cancer,2764,2477,stage_Stage II,1.3407116395843688,1.1824848293637151,1.5201105806018922,4.740076750325678e-06,2.016578535454138
10 years,Pancreatic Cancer,2764,2477,stage_Stage III,1.9303506596144269,1.7058875420221384,2.1843489545956807,1.8469779904481139e-25,3.2704637180760727
10 years,Pancreatic Cancer,2764,2477,stage_Stage IV,2.998547384870286,2.613022299133722,3.4409528086665215,3.928531274026083e-55,5.446554540587391
10 years,Pancreatic Cancer,2764,2477,stage_Recurrence,2.765205397751841,2.165465776320042,3.531046750020692,3.518039064214248e-16,4.974539119488799
10 years,Pancreatic Cancer,2764,2477,stage_Unknown,1.3780928455189485,1.139316869438163,1.6669110603155073,0.0009548783900442444,2.0999287308499315
10 years,Pancreatic Cancer,2764,2477,kps_group_<90,1.5400262376314495,1.388909702081978,1.7075845960598621,2.520397658994582e-16,2.4519772094286334
